No.,Material,Diameter (nm),Zeta potential (mV),Cell_type,Cancer_cell,Concentration (g/L),Viability (%),Coat,Animal,Cell_organ,Time (h),Test,Electronegativity,dataset
ID_1734,SiO2,56.7,-35.9,HUVEC,No,0.02,84.167,0,human,umbilical vein,24,CVS,2.926666666666666,Small
ID_1735,SiO2,100.33,-35.9,NIH3T3,No,0.5,17.234,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1736,SiO2,59.72,-35.9,HepG2,Yes,0.05,67.397,0,human,liver,24,MTT,2.926666666666666,Small
ID_1737,SiO2,100.33,-35.9,NIH3T3,No,0.2,27.891,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1738,SiO2,21.8,-35.9,HUVEC,No,0.025,36.458,0,human,umbilical vein,24,CVS,2.926666666666666,Small
ID_1739,SiO2,31.4,-35.9,HUVEC,No,0.005,97.292,0,human,umbilical vein,24,CVS,2.926666666666666,Small
ID_1740,SiO2,31.4,-35.9,HUVEC,No,0.01,93.958,0,human,umbilical vein,24,CVS,2.926666666666666,Small
ID_1741,SiO2,59.72,-35.9,HepG2,Yes,0.5,53.041,0,human,liver,24,MTT,2.926666666666666,Small
ID_1742,SiO2,100.33,-35.9,HepG2,Yes,0.01,68.613,0,human,liver,24,MTT,2.926666666666666,Small
ID_1743,SiO2,100.33,-35.9,HepG2,Yes,0.05,66.423,0,human,liver,24,MTT,2.926666666666666,Small
ID_1744,SiO2,100.33,-35.9,HepG2,Yes,0.1,65.207,0,human,liver,24,MTT,2.926666666666666,Small
ID_1745,SiO2,100.33,-35.9,HepG2,Yes,0.05,58.161,0,human,liver,72,MTT,2.926666666666666,Small
ID_1746,SiO2,100.33,-35.9,HepG2,Yes,0.01,66.437,0,human,liver,72,MTT,2.926666666666666,Small
ID_1747,SiO2,59.72,-35.9,HepG2,Yes,0.5,42.299,0,human,liver,72,MTT,2.926666666666666,Small
ID_1748,SiO2,59.72,-35.9,HepG2,Yes,0.2,54.713,0,human,liver,72,MTT,2.926666666666666,Small
ID_1749,SiO2,59.72,-35.9,NIH3T3,No,0.5,5.122,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1750,SiO2,21.8,-35.9,HUVEC,No,0.02,45.417,0,human,umbilical vein,24,CVS,2.926666666666666,Small
ID_1751,SiO2,100.33,-35.9,NIH3T3,No,0.01,53.902,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1752,SiO2,100.33,-35.9,NIH3T3,No,0.1,34.878,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1753,SiO2,100.33,-35.9,NIH3T3,No,0.2,30.244,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1754,SiO2,100.33,-35.9,NIH3T3,No,0.5,29.024,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1755,SiO2,199.89,-35.9,NIH3T3,No,0.01,50.0,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1756,SiO2,199.89,-35.9,NIH3T3,No,0.05,40.732,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1757,SiO2,59.72,-35.9,HepG2,Yes,0.01,99.757,0,human,liver,24,MTT,2.926666666666666,Small
ID_1758,SiO2,59.72,-35.9,HepG2,Yes,0.1,66.423,0,human,liver,24,MTT,2.926666666666666,Small
ID_1759,SiO2,50.0,-35.9,HUVEC,No,0.00625,96.828,0,human,umbilical vein,24,CCK-8,2.926666666666666,Small
ID_1760,SiO2,100.33,-35.9,HepG2,Yes,0.1,56.322,0,human,liver,72,MTT,2.926666666666666,Small
ID_1761,SiO2,21.8,-35.9,HUVEC,No,0.015,63.958,0,human,umbilical vein,24,CVS,2.926666666666666,Small
ID_1762,SiO2,21.8,-35.9,HUVEC,No,0.01,80.208,0,human,umbilical vein,24,CVS,2.926666666666666,Small
ID_1763,SiO2,21.8,-35.9,HUVEC,No,0.005,92.5,0,human,umbilical vein,24,CVS,2.926666666666666,Small
ID_1764,SiO2,100.33,-35.9,NIH3T3,No,0.05,44.878,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1765,SiO2,18.3,-35.9,SIRC,No,0.025,97.293,0,rabbit,cornea,24,MTT,2.926666666666666,Small
ID_1766,SiO2,59.72,-35.9,NIH3T3,No,0.2,42.683,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1767,SiO2,18.3,-35.9,SIRC,No,0.0125,95.601,0,rabbit,cornea,24,MTT,2.926666666666666,Small
ID_1768,SiO2,100.33,-35.9,NIH3T3,No,0.05,34.467,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1769,SiO2,100.33,-35.9,NIH3T3,No,0.01,42.63,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1770,SiO2,59.72,-35.9,NIH3T3,No,0.5,1.1338,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1771,SiO2,59.72,-35.9,NIH3T3,No,0.2,23.356,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1772,SiO2,59.72,-35.9,NIH3T3,No,0.1,30.839,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1773,SiO2,59.72,-35.9,NIH3T3,No,0.05,32.2,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1774,SiO2,21.06,-35.9,NIH3T3,No,0.5,17.007,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1775,SiO2,199.89,-35.9,NIH3T3,No,0.1,24.943,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1776,SiO2,21.06,-35.9,NIH3T3,No,0.2,27.891,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1777,SiO2,21.06,-35.9,NIH3T3,No,0.1,34.921,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1778,SiO2,21.06,-35.9,NIH3T3,No,0.05,38.095,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1779,SiO2,100.33,-35.9,NIH3T3,No,0.1,31.973,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1780,SiO2,199.89,-35.9,NIH3T3,No,0.01,42.177,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1781,SiO2,199.89,-35.9,NIH3T3,No,0.05,29.252,0,mouse,embryo,72,MTT,2.926666666666666,Small
ID_1782,SiO2,59.72,-35.9,NIH3T3,No,0.01,108.05,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1783,SiO2,59.72,-35.9,NIH3T3,No,0.05,54.146,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1784,SiO2,59.72,-35.9,NIH3T3,No,0.1,49.512,0,mouse,embryo,24,MTT,2.926666666666666,Small
ID_1785,SiO2,18.3,-35.9,SIRC,No,0.01,94.247,0,rabbit,cornea,24,MTT,2.926666666666666,Small
ID_1786,SiO2,100.33,-35.9,HepG2,Yes,0.2,56.322,0,human,liver,72,MTT,2.926666666666666,Small
ID_1787,SiO2,59.72,-35.9,HepG2,Yes,0.2,62.774,0,human,liver,24,MTT,2.926666666666666,Small
ID_1788,SiO2,100.33,-35.9,HepG2,Yes,0.5,55.862,0,human,liver,72,MTT,2.926666666666666,Small
ID_1789,SiO2,12.0,-35.9,RAW 264.7,Yes,0.4,24.89,0,mouse,ascites,24,CCK-8,2.926666666666666,Small
ID_1790,SiO2,199.89,-35.9,HepG2,Yes,0.05,55.172,0,human,liver,72,MTT,2.926666666666666,Small
ID_1791,SiO2,199.89,-35.9,HepG2,Yes,0.1,54.023,0,human,liver,72,MTT,2.926666666666666,Small
ID_1792,SiO2,199.89,-35.9,HepG2,Yes,0.2,51.264,0,human,liver,72,MTT,2.926666666666666,Small
ID_1793,SiO2,199.89,-35.9,HepG2,Yes,0.5,51.034,0,human,liver,72,MTT,2.926666666666666,Small
ID_1794,SiO2,18.3,-35.9,SIRC,No,0.001,96.277,0,rabbit,cornea,24,MTT,2.926666666666666,Small
ID_1795,SiO2,59.72,-35.9,HepG2,Yes,0.01,95.172,0,human,liver,72,MTT,2.926666666666666,Small
ID_1796,SiO2,50.0,-35.9,HUVEC,No,0.025,89.552,0,human,umbilical vein,24,CCK-8,2.926666666666666,Small
ID_1797,SiO2,21.06,-35.9,A549,Yes,0.1,61.29,0,human,lung,24,MTT,2.926666666666666,Small
ID_1798,SiO2,120.0,-35.9,A549,Yes,0.2,86.111,0,human,lung,96,MTT,2.926666666666666,Small
ID_1799,SiO2,60.0,32.0,HUVEC,No,1.5021075e-08,105.36585,0,human,umbilical cord,48,AlamarBlue,2.926666666666666,Small
ID_1800,SiO2,60.0,32.0,HUVEC,No,1.5021075e-08,103.870964,0,human,umbilical cord,96,AlamarBlue,2.926666666666666,Small
ID_1801,SiO2,60.0,32.0,HUVEC,No,1.5021075e-10,108.29269,0,human,umbilical cord,48,AlamarBlue,2.926666666666666,Small
ID_1802,SiO2,14.0,-35.9,RAW 264.7,Yes,3.9307291469010295e-08,20.221264,0,mouse,blood,24,LDH,2.926666666666666,Small
ID_1803,SiO2,14.0,-35.9,RAW 264.7,Yes,1.965364573450515e-07,22.880486,0,mouse,blood,24,LDH,2.926666666666666,Small
ID_1804,SiO2,14.0,-35.9,RAW 264.7,Yes,3.930729146901029e-07,33.116215,0,mouse,blood,24,LDH,2.926666666666666,Small
ID_1805,SiO2,369.0,79.0,primary alveolar epithelial cells,No,7.155778236236862e-10,87.08861,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1806,SiO2,369.0,79.0,RAW 264.7,Yes,1.07336673543553e-10,77.90576,0,mouse,blood,24,Vialight,2.926666666666666,Small
ID_1807,SiO2,369.0,79.0,RAW 264.7,Yes,1.07336673543553e-10,59.47644,0,mouse,blood,24,Vialight,2.926666666666666,Small
ID_1808,SiO2,96.0,-11.0,Caco-2,Yes,3.250964740998874e-09,96.585365,Digestive enzymes,human,colon,24,MTT,2.926666666666666,Small
ID_1809,SiO2,369.0,79.0,A549,Yes,4.29346694174212e-10,96.969696,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1810,SiO2,369.0,79.0,A549,Yes,1.07336673543553e-10,123.63636,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1811,SiO2,375.4,-26.8,PC12,Yes,1.359199362692383e-09,71.73913,Phosphonate,rat,adrenal gland,12,MTT,2.926666666666666,Small
ID_1812,SiO2,29.5,-35.9,Caco-2,Yes,5.32173837449352e-08,103.35135,0,human,colon,4,Vialight,2.926666666666666,Small
ID_1813,SiO2,29.5,-35.9,Caco-2,Yes,2.175575831559191e-07,104.0,0,human,colon,4,Vialight,2.926666666666666,Small
ID_1814,SiO2,29.5,-35.9,Caco-2,Yes,4.383425429517946e-07,100.54054,0,human,colon,4,Vialight,2.926666666666666,Small
ID_1815,SiO2,14.0,-35.9,RAW 264.7,Yes,1.572291658760412e-06,40.700413,0,mouse,blood,24,LDH,2.926666666666666,Small
ID_1816,SiO2,14.0,-35.9,RAW 264.7,Yes,3.144583317520823e-06,41.845173,0,mouse,blood,24,LDH,2.926666666666666,Small
ID_1817,SiO2,96.0,-11.0,Caco-2,Yes,3.250964740998874e-09,100.0,0,human,colon,24,Live/Dead,2.926666666666666,Small
ID_1818,SiO2,96.0,-11.0,Caco-2,Yes,3.250964740998874e-09,100.0,0,human,colon,24,Live/Dead,2.926666666666666,Small
ID_1819,SiO2,15.0,-35.9,A549,Yes,0.1,58.048,0,human,lung,72,MTT,2.926666666666666,Small
ID_1820,SiO2,15.0,-35.9,A549,Yes,0.05,74.018,0,human,lung,72,MTT,2.926666666666666,Small
ID_1821,SiO2,15.0,-35.9,A549,Yes,0.025,87.072,0,human,lung,72,MTT,2.926666666666666,Small
ID_1822,SiO2,15.0,-35.9,A431,Yes,0.2,48.923,0,human,skin,72,MTT,2.926666666666666,Small
ID_1823,SiO2,15.0,-35.9,A431,Yes,0.05,76.933,0,human,skin,72,MTT,2.926666666666666,Small
ID_1824,SiO2,15.0,-35.9,A431,Yes,0.025,88.973,0,human,skin,72,MTT,2.926666666666666,Small
ID_1825,SiO2,29.5,-35.9,Caco-2,Yes,1.092250725580446e-07,103.35135,0,human,colon,4,Vialight,2.926666666666666,Small
ID_1826,SiO2,15.0,-35.9,A431,Yes,0.1,59.949,0,human,skin,72,MTT,2.926666666666666,Small
ID_1827,SiO2,375.4,-26.8,PC12,Yes,3.397998406730955e-10,102.45614,Phosphonate,rat,adrenal gland,24,MTT,2.926666666666666,Small
ID_1828,SiO2,96.0,-11.0,Caco-2,Yes,3.250964740998874e-09,105.3684,0,human,colon,24,LDH,2.926666666666666,Small
ID_1829,SiO2,375.4,-26.8,PC12,Yes,1.698999203365477e-10,94.03509,Phosphonate,rat,adrenal gland,24,MTT,2.926666666666666,Small
ID_1830,SiO2,14.0,-35.9,RAW 264.7,Yes,3.930729146901029e-07,107.182915,0,mouse,blood,24,WST-1,2.926666666666666,Small
ID_1831,SiO2,14.0,-35.9,RAW 264.7,Yes,1.965364573450515e-07,127.95955,0,mouse,blood,24,WST-1,2.926666666666666,Small
ID_1832,SiO2,369.0,79.0,primary tissue Macrophage,No,1.07336673543553e-10,121.77778,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1833,SiO2,369.0,79.0,primary tissue Macrophage,No,4.29346694174212e-10,3.5555556,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1834,SiO2,240.0,58.0,A549,Yes,3.901157689198649e-10,112.323235,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1835,SiO2,240.0,58.0,A549,Yes,1.56046307567946e-09,113.93939,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1836,SiO2,240.0,58.0,RAW 264.7,Yes,1.56046307567946e-09,76.23037,0,mouse,blood,24,Vialight,2.926666666666666,Small
ID_1837,SiO2,240.0,58.0,primary alveolar epithelial cells,No,2.600771792799099e-09,87.08861,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1838,SiO2,240.0,58.0,primary alveolar Macrophage,No,3.901157689198649e-10,104.888885,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1839,SiO2,240.0,58.0,primary alveolar Macrophage,No,1.56046307567946e-09,87.111115,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1840,SiO2,240.0,58.0,primary tissue Macrophage,No,3.901157689198649e-10,142.22223,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1841,SiO2,369.0,79.0,RAW 264.7,Yes,4.29346694174212e-10,32.67016,0,mouse,blood,24,Vialight,2.926666666666666,Small
ID_1842,SiO2,60.0,32.0,HUVEC,No,1.5021075e-09,110.243904,0,human,umbilical cord,48,AlamarBlue,2.926666666666666,Small
ID_1843,SiO2,598.2,87.0,A549,Yes,1.007738836221215e-10,104.242424,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1844,SiO2,598.2,87.0,RAW 264.7,Yes,2.519347090553039e-11,62.827225,0,mouse,blood,24,Vialight,2.926666666666666,Small
ID_1845,SiO2,598.2,87.0,RAW 264.7,Yes,1.007738836221215e-10,44.397907,0,mouse,blood,24,Vialight,2.926666666666666,Small
ID_1846,SiO2,598.2,87.0,primary alveolar epithelial cells,No,1.679564727035359e-10,82.025314,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1847,SiO2,598.2,87.0,primary alveolar Macrophage,No,2.519347090553039e-11,87.703705,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1848,SiO2,598.2,87.0,primary alveolar Macrophage,No,1.007738836221215e-10,69.92593,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1849,SiO2,598.2,87.0,primary tissue Macrophage,No,2.519347090553039e-11,115.55556,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1850,SiO2,598.2,87.0,primary tissue Macrophage,No,1.007738836221215e-10,68.14815,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1851,SiO2,14.0,-35.9,RAW 264.7,Yes,3.9307291469010295e-08,111.00218,0,mouse,blood,24,WST-1,2.926666666666666,Small
ID_1852,SiO2,598.2,87.0,A549,Yes,2.519347090553039e-11,121.21212,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1853,SiO2,14.0,-35.9,RAW 264.7,Yes,1.572291658760412e-06,75.0876,0,mouse,blood,24,WST-1,2.926666666666666,Small
ID_1854,SiO2,14.0,-35.9,RAW 264.7,Yes,3.144583317520823e-06,64.68624,0,mouse,blood,24,WST-1,2.926666666666666,Small
ID_1855,SiO2,240.0,58.0,primary tissue Macrophage,No,1.56046307567946e-09,108.44444,0,human,lung,24,Vialight,2.926666666666666,Small
ID_1856,SiO2,14.23,-35.9,HepG2,Yes,0.01,91.184,0,human,liver,72,MTT,2.926666666666666,Small
ID_1857,SiO2,14.23,-35.9,HepG2,Yes,0.01,92.455,0,human,liver,72,NRU,2.926666666666666,Small
ID_1858,SiO2,14.23,-35.9,HepG2,Yes,0.005,95.61,0,human,liver,72,NRU,2.926666666666666,Small
ID_1859,SiO2,19.1,-35.9,THP-1,Yes,0.01,92.573,0,human,blood,24,MTT,2.926666666666666,Small
ID_1860,SiO2,14.23,-35.9,HepG2,Yes,0.2,58.848,0,human,liver,72,NRU,2.926666666666666,Small
ID_1861,SiO2,100.0,-35.9,HaCat,No,0.1,9.5064,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1862,SiO2,100.0,-35.9,HaCat,No,0.01,94.15,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1863,SiO2,100.0,-35.9,HaCat,No,0.05,20.841,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1864,SiO2,30.0,-35.9,HaCat,No,0.06,16.453,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1865,SiO2,100.0,-35.9,HaCat,No,0.06,17.185,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1866,SiO2,15.0,-35.9,HaCat,No,0.08,7.6782,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1867,SiO2,30.0,-35.9,HaCat,No,0.08,10.969,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1868,SiO2,100.0,-35.9,HaCat,No,0.08,11.335,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1869,SiO2,15.0,-35.9,HaCat,No,0.1,7.4954,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1870,SiO2,30.0,-35.9,HaCat,No,0.1,7.6782,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1871,SiO2,19.1,-35.9,L-132,Yes,0.4,35.275,0,human,lung,24,MTT,2.926666666666666,Small
ID_1872,SiO2,15.0,-35.9,HaCat,No,0.06,7.8611,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1873,SiO2,15.0,-35.9,HaCat,No,0.01,85.192,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1874,SiO2,100.0,-35.9,HaCat,No,0.005,98.355,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1875,SiO2,30.0,-35.9,HaCat,No,0.05,19.927,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1876,SiO2,15.0,-35.9,HaCat,No,0.05,10.238,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1877,SiO2,100.0,-35.9,HaCat,No,0.04,28.702,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1878,SiO2,30.0,-35.9,HaCat,No,0.04,22.121,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1879,SiO2,19.1,-35.9,L-132,Yes,0.5,31.877,0,human,lung,24,MTT,2.926666666666666,Small
ID_1880,SiO2,18.3,-35.9,SIRC,No,0.1,93.57,0,rabbit,cornea,24,MTT,2.926666666666666,Small
ID_1881,SiO2,30.0,-35.9,HaCat,No,0.02,74.771,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1882,SiO2,15.0,-35.9,HaCat,No,0.02,30.713,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1883,SiO2,100.0,-35.9,HaCat,No,0.02,93.967,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1884,SiO2,59.72,-35.9,A549,Yes,0.5,15.718,0,human,lung,72,MTT,2.926666666666666,Small
ID_1885,SiO2,30.0,-35.9,HaCat,No,0.01,91.59,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1886,SiO2,10.0,-35.9,RAW 264.7,Yes,1.0,44.265,0,mouse,ascites,24,Live/Dead,2.926666666666666,Small
ID_1887,SiO2,19.1,-35.9,L-132,Yes,0.3,47.087,0,human,lung,24,MTT,2.926666666666666,Small
ID_1888,SiO2,20.0,-35.9,HFL1,No,0.5,64.804,0,human,lung,48,MTT,2.926666666666666,Small
ID_1889,SiO2,14.23,-35.9,HepG2,Yes,0.001,96.708,0,human,liver,72,NRU,2.926666666666666,Small
ID_1890,SiO2,14.23,-35.9,HepG2,Yes,0.2,55.263,0,human,liver,72,MTT,2.926666666666666,Small
ID_1891,SiO2,14.23,-35.9,HepG2,Yes,0.1,63.816,0,human,liver,72,MTT,2.926666666666666,Small
ID_1892,SiO2,14.23,-35.9,HepG2,Yes,0.05,71.316,0,human,liver,72,MTT,2.926666666666666,Small
ID_1893,SiO2,14.23,-35.9,HepG2,Yes,0.025,79.342,0,human,liver,72,MTT,2.926666666666666,Small
ID_1894,SiO2,15.0,-35.9,HaCat,No,0.005,89.58,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1895,SiO2,30.0,-35.9,HaCat,No,0.005,94.698,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1896,SiO2,14.23,-35.9,HepG2,Yes,0.005,95.0,0,human,liver,72,MTT,2.926666666666666,Small
ID_1897,SiO2,14.23,-35.9,HepG2,Yes,0.001,96.842,0,human,liver,72,MTT,2.926666666666666,Small
ID_1898,SiO2,15.0,-35.9,A549,Yes,0.2,44.994,0,human,lung,72,MTT,2.926666666666666,Small
ID_1899,SiO2,14.23,-35.9,HepG2,Yes,0.025,78.326,0,human,liver,72,NRU,2.926666666666666,Small
ID_1900,SiO2,14.23,-35.9,HepG2,Yes,0.05,71.605,0,human,liver,72,NRU,2.926666666666666,Small
ID_1901,SiO2,14.23,-35.9,HepG2,Yes,0.1,65.021,0,human,liver,72,NRU,2.926666666666666,Small
ID_1902,SiO2,19.1,-35.9,THP-1,Yes,0.05,71.33,0,human,blood,24,MTT,2.926666666666666,Small
ID_1903,SiO2,19.1,-35.9,THP-1,Yes,0.1,47.323,0,human,blood,24,MTT,2.926666666666666,Small
ID_1904,SiO2,19.1,-35.9,THP-1,Yes,0.15,30.225,0,human,blood,24,MTT,2.926666666666666,Small
ID_1905,SiO2,19.1,-35.9,THP-1,Yes,0.2,23.143,0,human,blood,24,MTT,2.926666666666666,Small
ID_1906,SiO2,19.1,-35.9,THP-1,Yes,0.25,12.781,0,human,blood,24,MTT,2.926666666666666,Small
ID_1907,SiO2,10.0,-35.9,RAW 264.7,Yes,1.0,25.525,0,mouse,ascites,24,XTT,2.926666666666666,Small
ID_1908,SiO2,10.0,-35.9,RAW 264.7,Yes,0.1,82.714,0,mouse,ascites,24,XTT,2.926666666666666,Small
ID_1909,SiO2,10.0,-35.9,RAW 264.7,Yes,0.01,114.38,0,mouse,ascites,24,XTT,2.926666666666666,Small
ID_1910,SiO2,10.0,-35.9,RAW 264.7,Yes,0.001,123.42,0,mouse,ascites,24,XTT,2.926666666666666,Small
ID_1911,SiO2,10.0,-35.9,RAW 264.7,Yes,1.0,22.617,0,mouse,ascites,24,CellTiterBlue,2.926666666666666,Small
ID_1912,SiO2,10.0,-35.9,RAW 264.7,Yes,0.1,70.11,0,mouse,ascites,24,CellTiterBlue,2.926666666666666,Small
ID_1913,SiO2,10.0,-35.9,RAW 264.7,Yes,0.01,100.81,0,mouse,ascites,24,CellTiterBlue,2.926666666666666,Small
ID_1914,SiO2,10.0,-35.9,RAW 264.7,Yes,0.001,107.59,0,mouse,ascites,24,CellTiterBlue,2.926666666666666,Small
ID_1915,SiO2,20.0,-35.9,HFL1,No,0.25,76.723,0,human,lung,48,MTT,2.926666666666666,Small
ID_1916,SiO2,96.0,-11.0,Caco-2,Yes,3.250964740998874e-09,100.50429,Digestive enzymes,human,colon,24,Live/Dead,2.926666666666666,Small
ID_1917,SiO2,375.4,-26.8,PC12,Yes,8.494996016827391e-11,118.59649,Phosphonate,rat,adrenal gland,24,MTT,2.926666666666666,Small
ID_1918,SiO2,15.0,-35.9,HaCat,No,0.04,20.841,0,human,skin,24,CCK-8,2.926666666666666,Small
ID_1919,SiO2,437.0,21.7,PC12,Yes,8.61631675412035e-10,76.95652,NH2,rat,adrenal gland,12,MTT,2.926666666666666,Small
ID_1920,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0327292392022346,24.78658,0,mouse,blood,24,XTT,2.926666666666666,Small
ID_1921,SiO2,25.0,30.0,HUVEC,No,1.5021075e-09,103.414635,0,human,umbilical cord,48,AlamarBlue,2.926666666666666,Small
ID_1922,SiO2,29.5,-35.9,Caco-2,Yes,8.731030798220161e-07,88.64865,0,human,colon,4,Vialight,2.926666666666666,Small
ID_1923,SiO2,13.0,-27.0,RAW 264.7,Yes,3.272923920223464e-05,95.226295,0,mouse,blood,24,Live/Dead,2.926666666666666,Small
ID_1924,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0003272923920223,85.60647,0,mouse,blood,24,Live/Dead,2.926666666666666,Small
ID_1925,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0032729239202234,69.19419,0,mouse,blood,24,Live/Dead,2.926666666666666,Small
ID_1926,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0327292392022346,9.763044,0,mouse,blood,24,Live/Dead,2.926666666666666,Small
ID_1927,SiO2,13.0,-27.0,RAW 264.7,Yes,3.272923920223464e-05,93.752266,0,mouse,blood,24,Live/Dead,2.926666666666666,Small
ID_1928,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0003272923920223,91.6796,0,mouse,blood,24,Live/Dead,2.926666666666666,Small
ID_1929,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0032729239202234,71.492134,0,mouse,blood,24,Live/Dead,2.926666666666666,Small
ID_1930,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0327292392022346,45.270145,0,mouse,blood,24,Live/Dead,2.926666666666666,Small
ID_1931,SiO2,25.0,30.0,HUVEC,No,1.5021075e-10,108.29269,0,human,umbilical cord,48,AlamarBlue,2.926666666666666,Small
ID_1932,SiO2,29.5,-35.9,Caco-2,Yes,6.979248689162231e-06,12.972973,0,human,colon,4,Vialight,2.926666666666666,Small
ID_1933,SiO2,25.0,30.0,HUVEC,No,1.5021075e-08,109.268295,0,human,umbilical cord,48,AlamarBlue,2.926666666666666,Small
ID_1934,SiO2,25.0,30.0,HUVEC,No,1.5021075e-07,107.31707,0,human,umbilical cord,48,AlamarBlue,2.926666666666666,Small
ID_1935,SiO2,25.0,30.0,HUVEC,No,1.5021075e-10,104.51613,0,human,umbilical cord,96,AlamarBlue,2.926666666666666,Small
ID_1936,SiO2,25.0,30.0,HUVEC,No,1.5021075e-09,112.90323,0,human,umbilical cord,96,AlamarBlue,2.926666666666666,Small
ID_1937,SiO2,25.0,30.0,HUVEC,No,1.5021075e-08,112.90323,0,human,umbilical cord,96,AlamarBlue,2.926666666666666,Small
ID_1938,SiO2,25.0,30.0,HUVEC,No,1.5021075e-07,105.80645,0,human,umbilical cord,96,AlamarBlue,2.926666666666666,Small
ID_1939,SiO2,25.0,30.0,HUVEC,No,1.5021075e-07,98.4127197,0,human,umbilical cord,96,LDH,2.926666666666666,Small
ID_1940,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0003272923920223,5.5710664,0,mouse,blood,24,LDH,2.926666666666666,Small
ID_1941,SiO2,13.0,-27.0,RAW 264.7,Yes,3.272923920223464e-05,3.1170294,0,mouse,blood,24,LDH,2.926666666666666,Small
ID_1942,SiO2,13.0,-27.0,RAW 264.7,Yes,0.0327292392022346,70.10661,0,mouse,blood,24,LDH,2.926666666666666,Small
